id,name,kabkota_id,create_uid,create_date,write_uid,write_date
5272, Simpang Kanan,366,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5273, Sinaboi (Senaboi),366,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5274, Tanah Putih,366,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5275, Tanah Putih Tanjung Melawan,366,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5276, Bangun Purba,367,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5277, Bonai Darussalam,367,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5278, Kabun,367,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5279, Kepenuhan,367,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5280, Kepenuhan Hulu,367,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5281, Kunto Darussalam,367,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5282, Pagaran Tapah Darussalam,367,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5283, Pendalian IV Koto,367,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5284, Rambah,367,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5285, Rambah Hilir,367,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5286, Rambah Samo,367,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5287, Rokan IV Koto,367,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5288, Tambusai,367,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5289, Tambusai Utara,367,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5290, Tandun,367,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5291, Ujung Batu,367,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5292, Bunga Raya,368,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5293, Dayun,368,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5294, Kandis,368,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5295, Kerinci Kanan,368,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5296, Koto Gasib,368,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5297, Lubuk Dalam,368,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5298, Mempura,368,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5299, Minas,368,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5300, Pusako,368,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5301, Sabak Auh,368,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5302, Siak,368,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5303, Sungai Apit,368,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5304, Sungai Mandau,368,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5305, Tualang,368,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5306, Bukit Kapur,369,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5307, Dumai Barat,369,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5308, Dumai Kota,369,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5309, Dumai Selatan,369,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5310, Dumai Timur,369,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5311, Medang Kampai,369,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5312, Sungai Sembilan,369,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5313, Bukit Raya,370,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5314, Lima Puluh,370,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5315, Marpoyan Damai,370,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5316, Payung Sekaki,370,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5317, Pekanbaru Kota,370,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5318, Rumbai,370,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5319, Rumbai Pesisir,370,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5320, Sail,370,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5321, Senapelan,370,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5322, Sukajadi,370,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5323, Tampan,370,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5324, Tenayan Raya,370,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5325, Banggae,371,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5326, Banggae Timur,371,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5327, Malunda,371,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5328, Pamboang,371,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5329, Sendana,371,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5330, Tammeredo Sendana,371,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5331, Tubo (Tubo Sendana),371,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5332, Ulumunda,371,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5333, Aralle,372,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5334, Balla,372,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5335, Bambang,372,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5336, Buntumalangka,372,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5337, Mamasa,372,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5338, Mambi,372,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5339, Mehalaan,372,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5340, Messawa,372,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5341, Nosu,372,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5342, Pana,372,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5343, Rantebulahan Timur,372,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5344, Sesenapadang,372,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5345, Sumarorong,372,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5346, Tabang,372,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5347, Tabulahan,372,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5348, Tanduk Kalua,372,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5349, Tawalian,372,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5350, Bonehau,373,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5351, Kalukku,373,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5352, Kalumpang,373,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5353, Kep. Bala Balakang,373,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5354, Mamuju,373,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5355, Papalang,373,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5356, Sampaga,373,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5357, Simboro dan Kepulauan,373,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5358, Tapalang,373,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5359, Tapalang Barat,373,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5360, Tommo,373,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5361, Budong-Budong,374,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5362, Karossa,374,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5363, Pangale,374,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5364, Tobadak,374,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5365, Topoyo,374,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5366, Bambaira,375,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5367, Bambalamotu,375,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5368, Baras,375,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5369, Bulu Taba,375,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5370, Dapurang,375,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5371, Duripoku,375,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5372, Lariang,375,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5373, Pasangkayu,375,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5374, Pedongga,375,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5375, Sarjo,375,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5376, Sarudu,375,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5377, Tikke Raya,375,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5378, Alu (Allu),376,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5379, Anreapi,376,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5380, Balanipa,376,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5381, Binuang,376,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5382, Bulo,376,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5383, Campalagian,376,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5384, Limboro,376,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5385, Luyo,376,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5386, Mapilli,376,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5387, Matakali,376,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5388, Matangnga,376,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5389, Polewali,376,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5390, Tapango,376,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5391, Tinambung,376,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5392, Tubbi Taramanu (Tutar/Tutallu),376,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5393, Wonomulyo,376,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5394, Bantaeng,377,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5395, Bissappu,377,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5396, Eremerasa,377,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5397, Gantarang Keke (Gantareng Keke),377,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5398, Pajukukang,377,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5399, Sinoa,377,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5400, Tompobulu,377,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5401, Uluere,377,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5402, Balusu,378,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5403, Barru,378,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5404, Mallusetasi,378,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5405, Pujananting,378,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5406, Soppeng Riaja,378,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5407, Tanete Riaja,378,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5408, Tanete Rilau,378,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5409, Ajangale,379,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5410, Amali,379,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5411, Awangpone,379,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5412, Barebbo,379,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5413, Bengo,379,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5414, Bontocani,379,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5415, Cenrana,379,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5416, Cina,379,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5417, Dua Boccoe,379,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5418, Kahu,379,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5419, Kajuara,379,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5420, Lamuru,379,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5421, Lappariaja,379,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5422, Libureng,379,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5423, Mare,379,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5424, Palakka,379,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5425, Patimpeng,379,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5426, Ponre,379,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5427, Salomekko,379,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5428, Sibulue,379,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5429, Tanete Riattang,379,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5430, Tanete Riattang Barat,379,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5431, Tanete Riattang Timur,379,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5432, Tellu Limpoe,379,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5433, Tellu Siattinge,379,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5434, Tonra,379,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5435, Ulaweng,379,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5436, Bonto Bahari,380,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5437, Bontotiro,380,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5438, Bulukumba (Bulukumpa),380,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5439, Gantorang/Gantarang (Gangking),380,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5440, Hero Lange-Lange (Herlang),380,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5441, Kajang,380,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5442, Kindang,380,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5443, Rilau Ale,380,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5444, Ujung Bulu,380,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5445, Ujung Loe,380,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5446, Alla,381,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5447, Anggeraja,381,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5448, Baraka,381,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5449, Baroko,381,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5450, Bungin,381,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5451, Buntu Batu,381,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5452, Cendana,381,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5453, Curio,381,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5454, Enrekang,381,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5455, Maiwa,381,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5456, Malua,381,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5457, Masalle,381,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5458, Bajeng,382,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5459, Bajeng Barat,382,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5460, Barombong,382,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5461, Biringbulu,382,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5462, Bontolempangang,382,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5463, Bontomarannu,382,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5464, Bontonompo,382,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5465, Bontonompo Selatan,382,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5466, Bungaya,382,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5467, Manuju,382,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5468, Pallangga,382,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5469, Parangloe,382,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5470, Parigi,382,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5471, Pattallassang,382,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5472, Somba Opu (Upu),382,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5473, Tinggimoncong,382,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5474, Tombolo Pao,382,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5475, Tompobulu,382,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5476, Arungkeke,383,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5477, Bangkala,383,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5478, Bangkala Barat,383,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5479, Batang,383,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5480, Binamu,383,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5481, Bontoramba,383,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5482, Kelara,383,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5483, Rumbia,383,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5484, Tamalatea,383,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5485, Tarowang,383,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5486, Turatea,383,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5487, Benteng,384,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5488, Bontoharu,384,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5489, Bontomanai,384,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5490, Bontomatene,384,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5491, Bontosikuyu,384,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5492, Buki,384,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5493, Pasilambena,384,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5494, Pasimarannu,384,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5495, Pasimassunggu,384,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5496, Pasimasunggu Timur,384,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5497, Takabonerate,384,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5498, Bajo,385,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5499, Bajo Barat,385,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5500, Basse Sangtempe Utara,385,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5501, Bassesang Tempe (Bastem),385,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5502, Belopa,385,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5503, Belopa Utara,385,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5504, Bua,385,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5505, Bua Ponrang (Bupon),385,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5506, Kamanre,385,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5507, Lamasi,385,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5508, Lamasi Timur,385,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5509, Larompong,385,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5510, Larompong Selatan,385,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5511, Latimojong,385,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5512, Ponrang,385,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5513, Ponrang Selatan,385,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5514, Suli,385,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5515, Suli Barat,385,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5516, Walenrang,385,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5517, Walenrang Barat,385,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5518, Walenrang Timur,385,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5519, Walenrang Utara,385,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5520, Angkona,386,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5521, Burau,386,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5522, Kalaena,386,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5523, Malili,386,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5524, Mangkutana,386,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5525, Nuha,386,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5526, Tomoni,386,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5527, Tomoni Timur,386,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5528, Towuti,386,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5529, Wasuponda,386,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5530, Wotu,386,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5531, Baebunta,387,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5532, Bone-Bone,387,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5533, Limbong,387,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5534, Malangke,387,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5535, Malangke Barat,387,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5536, Mappedeceng,387,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5537, Masamba,387,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5538, Rampi,387,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5539, Sabbang,387,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5540, Seko,387,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5541, Sukamaju,387,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5542, Tana Lili,387,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5543, Bantimurung,388,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5544, Bontoa (Maros Utara),388,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5545, Camba,388,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5546, Cenrana,388,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5547, Lau,388,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5548, Mallawa,388,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5549, Mandai,388,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5550, Maros Baru,388,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5551, Marusu,388,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5552, Moncongloe,388,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5553, Simbang,388,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5554, Tanralili,388,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5555, Tompu Bulu,388,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5556, Turikale,388,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5557, Balocci,389,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5558, Bungoro,389,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5559, Labakkang,389,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5560, Liukang Kalmas (Kalukuang Masalima),389,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5561, Liukang Tangaya,389,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5562, Liukang Tupabbiring,389,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5563, Liukang Tupabbiring Utara,389,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5564, Mandalle,389,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5565, Marang (Ma Rang),389,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5566, Minasa Tene,389,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5567, Pangkajene,389,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5568, Segeri,389,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5569, Tondong Tallasa,389,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5570, Batulappa,390,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5571, Cempa,390,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5572, Duampanua,390,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5573, Lanrisang,390,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5574, Lembang,390,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5575, Mattiro Bulu,390,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5576, Mattiro Sompe,390,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5577, Paleteang,390,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5578, Patampanua,390,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5579, Suppa,390,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5580, Tiroang,390,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5581, Watang Sawitto,390,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5582, Baranti,391,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5583, Dua Pitue,391,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5584, Kulo,391,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5585, Maritengngae,391,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5586, Panca Lautan (Lautang),391,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5587, Panca Rijang,391,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5588, Pitu Raise/Riase,391,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5589, Pitu Riawa,391,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5590, Tellu Limpoe,391,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5591, Watang Pulu,391,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5592, Wattang Sidenreng (Watang Sidenreng),391,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5593, Bulupoddo,392,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5594, Pulau Sembilan,392,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5595, Sinjai Barat,392,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5596, Sinjai Borong,392,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5597, Sinjai Selatan,392,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5598, Sinjai Tengah,392,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5599, Sinjai Timur,392,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
5600, Sinjai Utara,392,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
